39	8.1604347e-03	8.1608137e-03	4.0807067e-03
40	7.9565356e-03	7.9561556e-03	3.9787092e-03
41	7.7624619e-03	7.7628414e-03	3.8816445e-03
42	7.5777634e-03	7.5774598e-03	3.7892093e-03
43	7.4015246e-03	7.4019036e-03	3.7010999e-03
44	7.2334460e-03	7.2330665e-03	3.6170126e-03
45	7.0726126e-03	7.0729922e-03	3.5366442e-03
46	6.9190296e-03	6.9187260e-03	3.4597665e-03
47	6.7717051e-03	6.7720087e-03	3.3861522e-03
48	6.6307955e-03	6.6304919e-03	3.3155736e-03
49	6.4953859e-03	6.4956136e-03	3.2478790e-03
50	6.3656326e-03	6.3653290e-03	3.1829162e-03
51	6.2406957e-03	6.2410752e-03	3.1205339e-03
52	6.1208843e-03	6.1205048e-03	3.0605041e-03
53	6.0052061e-03	6.0056616e-03	3.0027509e-03
54	5.8941976e-03	5.8937422e-03	2.9471230e-03
55	5.7868678e-03	5.7873987e-03	2.8935438e-03
56	5.6837522e-03	5.6832209e-03	2.8418622e-03
57	5.5838590e-03	5.5843145e-03	2.7920017e-03
58	5.4878015e-03	5.4872702e-03	2.7438868e-03
59	5.3945873e-03	5.3951940e-03	2.6973656e-03
60	5.3049042e-03	5.3043729e-03	2.6524381e-03
61	5.2177613e-03	5.2182167e-03	2.6089526e-03
62	5.1337699e-03	5.1333145e-03	2.5669090e-03
63	5.0521670e-03	5.0526224e-03	2.5261557e-03
64	4.9733366e-03	4.9728812e-03	2.4866923e-03
65	4.8967423e-03	4.8971977e-03	2.4484433e-03
66	4.8226169e-03	4.8221615e-03	2.4113324e-03
67	4.7505763e-03	4.7510318e-03	2.3753601e-03
68	4.6808524e-03	4.6803975e-03	2.3404504e-03
69	4.6128342e-03	4.6133650e-03	2.3065270e-03
70	4.5471326e-03	4.5466772e-03	2.2735903e-03
71	4.4829086e-03	4.4834400e-03	2.2415644e-03
72	4.4208500e-03	4.4203945e-03	2.2104490e-03
73	4.3601170e-03	4.3604965e-03	2.1801686e-03
74	4.3013976e-03	4.3009422e-03	2.1507228e-03
75	4.2438521e-03	4.2442316e-03	2.1220359e-03
76	4.1881683e-03	4.1878647e-03	2.0941081e-03
77	4.1336585e-03	4.1340380e-03	2.0669391e-03
78	4.0807826e-03	4.0804031e-03	2.0404533e-03
79	4.0290048e-03	4.0294598e-03	2.0146503e-03
80	3.9787851e-03	3.9784056e-03	1.9894545e-03
81	3.9295116e-03	3.9298912e-03	1.9648657e-03
82	3.8817963e-03	3.8814170e-03	1.9408843e-03
83	3.8347996e-03	3.8351791e-03	1.9175098e-03
84	3.7893611e-03	3.7889816e-03	1.8946667e-03
85	3.7445652e-03	3.7450206e-03	1.8723547e-03
86	3.7012517e-03	3.7007963e-03	1.8505739e-03
87	3.6585049e-03	3.6591119e-03	1.8293245e-03
88	3.6171644e-03	3.6165572e-03	1.8085304e-03
89	3.5763148e-03	3.5769979e-03	1.7881916e-03
90	3.5367201e-03	3.5361128e-03	1.7683081e-03
91	3.4977677e-03	3.4983747e-03	1.7488800e-03
92	3.4598424e-03	3.4591595e-03	1.7299074e-03
93	3.4225597e-03	3.4232428e-03	1.7113140e-03
94	3.3862281e-03	3.3855452e-03	1.6931002e-03
95	3.3504632e-03	3.3511464e-03	1.6752658e-03
96	3.3157254e-03	3.3149666e-03	1.6578109e-03
97	3.2814024e-03	3.2820855e-03	1.6407354e-03
98	3.2480308e-03	3.2474236e-03	1.6239635e-03
99	3.2151497e-03	3.2157567e-03	1.6075710e-03
100	3.1830680e-03	3.1824608e-03	1.5914821e-03
101	3.1514771e-03	3.1520084e-03	1.5756969e-03
102	3.1206098e-03	3.1200785e-03	1.5602150e-03
103	3.0903090e-03	3.0908403e-03	1.5450369e-03
104	3.0605800e-03	3.0601246e-03	1.5301622e-03
105	3.0314934e-03	3.0317970e-03	1.5155912e-03
106	3.0028268e-03	3.0024475e-03	1.5013237e-03
107	2.9748029e-03	2.9753342e-03	1.4872839e-03
108	2.9472746e-03	2.9467435e-03	1.4735475e-03
109	2.9201615e-03	2.9208444e-03	1.4600389e-03
110	2.8936956e-03	2.8930127e-03	1.4467580e-03
111	2.8675690e-03	2.8683278e-03	1.4337047e-03
112	2.8420140e-03	2.8412549e-03	1.4208792e-03
113	2.8167979e-03	2.8174808e-03	1.4082813e-03
114	2.7921535e-03	2.7914704e-03	1.3959111e-03
115	2.7678481e-03	2.7686071e-03	1.3837685e-03
116	2.7440386e-03	2.7432039e-03	1.3718536e-03
117	2.7204922e-03	2.7212510e-03	1.3600906e-03
118	2.6975174e-03	2.6967586e-03	1.3485551e-03
119	2.6748057e-03	2.6754129e-03	1.3372473e-03
120	2.6525899e-03	2.6519829e-03	1.3260914e-03
121	2.6305614e-03	2.6312445e-03	1.3151631e-03
122	2.6091044e-03	2.6084215e-03	1.3043865e-03
123	2.5877589e-03	2.5885936e-03	1.2937618e-03
124	2.5670608e-03	2.5662261e-03	1.2833647e-03
125	2.5463223e-03	2.5473090e-03	1.2731195e-03
126	2.5263075e-03	2.5253966e-03	1.2630259e-03
127	2.5062519e-03	2.5070866e-03	1.2530842e-03
128	2.4868441e-03	2.4860851e-03	1.2432942e-03
129	2.4673957e-03	2.4680786e-03	1.2336561e-03
130	2.4485949e-03	2.4478361e-03	1.2241697e-03
131	2.4297538e-03	2.4304369e-03	1.2148352e-03
132	2.4114843e-03	2.4108014e-03	1.2056524e-03
133	2.3931742e-03	2.3940091e-03	1.1966213e-03
134	2.3755119e-03	2.3746772e-03	1.1876662e-03
135	2.3577332e-03	2.3584922e-03	1.1788629e-03
136	2.3406022e-03	2.3397673e-03	1.1702112e-03
137	2.3232787e-03	2.3241895e-03	1.1616356e-03
138	2.3066788e-03	2.3057682e-03	1.1532117e-03
139	2.2898866e-03	2.2907974e-03	1.1449396e-03
140	2.2736662e-03	2.2728315e-03	1.1367433e-03
141	2.2574053e-03	2.2581643e-03	1.1286989e-03
142	2.2416404e-03	2.2409572e-03	1.1207303e-03
143	2.2258346e-03	2.2265937e-03	1.1129136e-03
144	2.2105249e-03	2.2098420e-03	1.1051727e-03
145	2.1951748e-03	2.1957818e-03	1.0975836e-03
146	2.1802445e-03	2.1796373e-03	1.0900703e-03
147	2.1652738e-03	2.1658808e-03	1.0826330e-03
148	2.1507987e-03	2.1501917e-03	1.0753475e-03
149	2.1362074e-03	2.1367387e-03	1.0681378e-03
150	2.1221119e-03	2.1216567e-03	1.0610041e-03
151	2.1079001e-03	2.1085073e-03	1.0539462e-03
152	2.0941840e-03	2.0935768e-03	1.0470402e-03
153	2.0803516e-03	2.0810347e-03	1.0402100e-03
154	2.0670150e-03	2.0662562e-03	1.0334557e-03
155	2.0534862e-03	2.0543211e-03	1.0267773e-03
156	2.0405292e-03	2.0396942e-03	1.0201747e-03
157	2.0273039e-03	2.0280627e-03	1.0136481e-03
158	2.0147262e-03	2.0140433e-03	1.0071974e-03
159	2.0018045e-03	2.0024115e-03	1.0008984e-03
160	1.9895304e-03	1.9889991e-03	9.9467544e-04
161	1.9769121e-03	1.9773676e-03	9.8852825e-04
162	1.9650175e-03	1.9645623e-03	9.8245696e-04
163	1.9526271e-03	1.9532342e-03	9.7646157e-04
164	1.9410361e-03	1.9404289e-03	9.7054208e-04
165	1.9290250e-03	1.9297081e-03	9.6469844e-04
166	1.9175857e-03	1.9169027e-03	9.5885486e-04
167	1.9059542e-03	1.9067890e-03	9.5308712e-04
168	1.8947425e-03	1.8939836e-03	9.4739528e-04
169	1.8834146e-03	1.8841735e-03	9.4177935e-04
170	1.8724306e-03	1.8716716e-03	9.3623932e-04
171	1.8614061e-03	1.8621651e-03	9.3077519e-04
172	1.8506498e-03	1.8499668e-03	9.2538691e-04
173	1.8399290e-03	1.8404602e-03	9.2007453e-04
174	1.8293245e-03	1.8288691e-03	9.1476220e-04
175	1.8189072e-03	1.8193625e-03	9.0952567e-04
176	1.8085304e-03	1.8080750e-03	9.0436509e-04
177	1.7984166e-03	1.7988720e-03	8.9928042e-04
178	1.7881916e-03	1.7877362e-03	8.9419569e-04
179	1.7783055e-03	1.7788367e-03	8.8918692e-04
180	1.7683081e-03	1.7678528e-03	8.8425400e-04
181	1.7586497e-03	1.7592569e-03	8.7939698e-04
182	1.7488800e-03	1.7482729e-03	8.7453995e-04
183	1.7394493e-03	1.7399805e-03	8.6975883e-04
184	1.7298314e-03	1.7293001e-03	8.6505356e-04
185	1.7207043e-03	1.7213114e-03	8.6034834e-04
186	1.7112382e-03	1.7106310e-03	8.5571897e-04
187	1.7022628e-03	1.7029458e-03	8.5116550e-04
188	1.6930243e-03	1.6924172e-03	8.4661209e-04
189	1.6842766e-03	1.6847319e-03	8.4213447e-04
190	1.6751899e-03	1.6748104e-03	8.3773280e-04
191	1.6666699e-03	1.6671253e-03	8.3333114e-04
192	1.6577350e-03	1.6572038e-03	8.2900538e-04
193	1.6493667e-03	1.6498221e-03	8.2467956e-04
194	1.6406595e-03	1.6402041e-03	8.2042965e-04
195	1.6324430e-03	1.6328224e-03	8.1625569e-04
196	1.6238876e-03	1.6235082e-03	8.1208168e-04
197	1.6158988e-03	1.6164300e-03	8.0798357e-04
198	1.6074951e-03	1.6069639e-03	8.0388546e-04
199	1.5996582e-03	1.6001894e-03	7.9986319e-04
200	1.5914063e-03	1.5908750e-03	7.9584098e-04
201	1.5837210e-03	1.5844040e-03	7.9189468e-04
202	1.5756969e-03	1.5749380e-03	7.8794832e-04
203	1.5680875e-03	1.5687705e-03	7.8407791e-04
204	1.5602909e-03	1.5596079e-03	7.8020745e-04
205	1.5527575e-03	1.5534405e-03	7.7641290e-04
206	1.5451127e-03	1.5444297e-03	7.7261834e-04
207	1.5378069e-03	1.5385658e-03	7.6889968e-04
208	1.5302381e-03	1.5295551e-03	7.6518103e-04
209	1.5230841e-03	1.5236912e-03	7.6153828e-04
210	1.5156671e-03	1.5151358e-03	7.5789547e-04
211	1.5086648e-03	1.5092719e-03	7.5432862e-04
212	1.5013237e-03	1.5007165e-03	7.5076177e-04
213	1.4945491e-03	1.4951562e-03	7.4727077e-04
214	1.4872839e-03	1.4866008e-03	7.4377976e-04
215	1.4806611e-03	1.4813441e-03	7.4028881e-04
216	1.4734716e-03	1.4727886e-03	7.3687371e-04
217	1.4670007e-03	1.4678355e-03	7.3345861e-04
218	1.4599630e-03	1.4591282e-03	7.3011941e-04
219	1.4536439e-03	1.4544787e-03	7.2678021e-04
220	1.4466821e-03	1.4457714e-03	7.2344101e-04
221	1.4405147e-03	1.4414254e-03	7.2017766e-04
222	1.4336288e-03	1.4327182e-03	7.1691436e-04
223	1.4276132e-03	1.4283721e-03	7.1372691e-04
224	1.4208033e-03	1.4199686e-03	7.1053952e-04
225	1.4149394e-03	1.4156224e-03	7.0735213e-04
226	1.4082054e-03	1.4075224e-03	7.0424058e-04
227	1.4024933e-03	1.4031763e-03	7.0112903e-04
228	1.3958352e-03	1.3952281e-03	6.9801748e-04
229	1.3902748e-03	1.3908821e-03	6.9498189e-04
230	1.3836926e-03	1.3830855e-03	6.9194625e-04
231	1.3782082e-03	1.3787395e-03	6.8898650e-04
232	1.3717777e-03	1.3712465e-03	6.8602670e-04
233	1.3663692e-03	1.3669005e-03	6.8306696e-04
234	1.3600906e-03	1.3595592e-03	6.8018312e-04
235	1.3546820e-03	1.3552132e-03	6.7729928e-04
236	1.3485551e-03	1.3480239e-03	6.7441538e-04
237	1.3432984e-03	1.3436779e-03	6.7160744e-04
238	1.3371714e-03	1.3367920e-03	6.6879945e-04
239	1.3320665e-03	1.3324460e-03	6.6599151e-04
240	1.3260914e-03	1.3257118e-03	6.6318351e-04
241	1.3209864e-03	1.3213658e-03	6.6045148e-04
242	1.3150872e-03	1.3147836e-03	6.5771939e-04
243	1.3101340e-03	1.3104376e-03	6.5498729e-04
244	1.3043106e-03	1.3040070e-03	6.5233110e-04
245	1.2994334e-03	1.2996610e-03	6.4967497e-04
246	1.2936859e-03	1.2935341e-03	6.4701878e-04
247	1.2889605e-03	1.2891880e-03	6.4436259e-04
248	1.2832129e-03	1.2830611e-03	6.4178230e-04
249	1.2786392e-03	1.2787151e-03	6.3920202e-04
250	1.2729677e-03	1.2728918e-03	6.3662167e-04
251	1.2683939e-03	1.2685457e-03	6.3411728e-04
252	1.2628741e-03	1.2627224e-03	6.3161290e-04
253	1.2583764e-03	1.2586799e-03	6.2910846e-04
254	1.2529325e-03	1.2527048e-03	6.2660407e-04
255	1.2485106e-03	1.2486622e-03	6.2417559e-04
256	1.2431425e-03	1.2429907e-03	6.2174705e-04
257	1.2387965e-03	1.2389482e-03	6.1931857e-04
258	1.2335044e-03	1.2334285e-03	6.1689003e-04
259	1.2292342e-03	1.2293860e-03	6.1453739e-04
260	1.2240179e-03	1.2238661e-03	6.1218481e-04
261	1.2198237e-03	1.2198237e-03	6.0983218e-04
262	1.2146834e-03	1.2146075e-03	6.0747954e-04
263	1.2105650e-03	1.2105650e-03	6.0520280e-04
264	1.2054247e-03	1.2055006e-03	6.0292607e-04
265	1.2014582e-03	1.2014582e-03	6.0064939e-04
266	1.1963936e-03	1.1963936e-03	5.9837266e-04
267	1.1924271e-03	1.1923512e-03	5.9609592e-04
268	1.1874385e-03	1.1875903e-03	5.9389509e-04
269	1.1835478e-03	1.1835478e-03	5.9169420e-04
270	1.1787111e-03	1.1786352e-03	5.8949337e-04
271	1.1747445e-03	1.1748963e-03	5.8729254e-04
272	1.1700594e-03	1.1699835e-03	5.8516761e-04
273	1.1661688e-03	1.1662447e-03	5.8304268e-04
274	1.1614838e-03	1.1614838e-03	5.8091769e-04
275	1.1577449e-03	1.1577449e-03	5.7879277e-04
276	1.1530599e-03	1.1529840e-03	5.7666784e-04
277	1.1493969e-03	1.1495487e-03	5.7461875e-04
278	1.1447119e-03	1.1446360e-03	5.7256973e-04
279	1.1412007e-03	1.1412007e-03	5.7052064e-04
280	1.1365156e-03	1.1364397e-03	5.6847156e-04
281	1.1330803e-03	1.1330044e-03	5.6642253e-04
282	1.1284712e-03	1.1285471e-03	5.6444935e-04
283	1.1250359e-03	1.1251117e-03	5.6247617e-04
284	1.1205026e-03	1.1205026e-03	5.6050305e-04
285	1.1171432e-03	1.1170673e-03	5.5852986e-04
286	1.1126859e-03	1.1127618e-03	5.5655668e-04
287	1.1094023e-03	1.1093265e-03	5.5458356e-04
288	1.1049450e-03	1.1050209e-03	5.5268628e-04
289	1.1017374e-03	1.1015856e-03	5.5078900e-04
290	1.0972800e-03	1.0974318e-03	5.4889172e-04
291	1.0941483e-03	1.0939965e-03	5.4699444e-04
292	1.0897669e-03	1.0899944e-03	5.4509717e-04
293	1.0867110e-03	1.0865591e-03	5.4319989e-04
294	1.0823294e-03	1.0825571e-03	5.4137851e-04
295	1.0793495e-03	1.0791218e-03	5.3955714e-04
296	1.0750439e-03	1.0752716e-03	5.3773576e-04
297	1.0720639e-03	1.0718363e-03	5.3591433e-04
298	1.0678343e-03	1.0681378e-03	5.3409295e-04
299	1.0649302e-03	1.0647025e-03	5.3227157e-04
300	1.0607005e-03	1.0608523e-03	5.3052610e-04
301	1.0578723e-03	1.0577205e-03	5.2878057e-04
302	1.0536427e-03	1.0537186e-03	5.2703510e-04
303	1.0508904e-03	1.0508904e-03	5.2528962e-04
304	1.0467366e-03	1.0467366e-03	5.2354409e-04
305	1.0439843e-03	1.0439084e-03	5.2179862e-04
306	1.0399064e-03	1.0399064e-03	5.2012905e-04
307	1.0371541e-03	1.0370782e-03	5.1845942e-04
308	1.0331521e-03	1.0332280e-03	5.1678979e-04
309	1.0304757e-03	1.0303998e-03	5.1512022e-04
310	1.0264737e-03	1.0265496e-03	5.1345059e-04
311	1.0237973e-03	1.0237214e-03	5.1178102e-04
312	1.0199471e-03	1.0200230e-03	5.1011139e-04
313	1.0172706e-03	1.0171948e-03	5.0851773e-04
314	1.0134204e-03	1.0134963e-03	5.0692400e-04
315	1.0108199e-03	1.0106681e-03	5.0533027e-04
316	1.0069697e-03	1.0071215e-03	5.0373655e-04
317	1.0044451e-03	1.0042933e-03	5.0214288e-04
318	1.0006708e-03	1.0007466e-03	5.0054915e-04
319	9.9814613e-04	9.9791843e-04	4.9895543e-04
320	9.9437183e-04	9.9467544e-04	4.9736170e-04
321	9.9199894e-04	9.9154364e-04	4.9584388e-04
322	9.8814873e-04	9.8860415e-04	4.9432606e-04
323	9.8585174e-04	9.8547235e-04	4.9280829e-04
324	9.8207744e-04	9.8238105e-04	4.9129047e-04
325	9.7978057e-04	9.7955286e-04	4.8977265e-04
326	9.7600621e-04	9.7630976e-04	4.8825479e-04
327	9.7386102e-04	9.7348157e-04	4.8673700e-04
328	9.7001082e-04	9.7039028e-04	4.8521918e-04
329	9.6794154e-04	9.6756208e-04	4.8377723e-04
330	9.6416724e-04	9.6447079e-04	4.8233531e-04
331	9.6209790e-04	9.6164260e-04	4.8089339e-04
332	9.5832360e-04	9.5885486e-04	4.7945144e-04
333	9.5633022e-04	9.5572305e-04	4.7800952e-04
334	9.5255591e-04	9.5323892e-04	4.7656760e-04
335	9.5063838e-04	9.5010712e-04	4.7512568e-04
336	9.4686408e-04	9.4747118e-04	4.7368373e-04
337	9.4502245e-04	9.4433944e-04	4.7224181e-04
338	9.4124814e-04	9.4200706e-04	4.7087576e-04
339	9.3948242e-04	9.3857170e-04	4.6950975e-04
340	9.3570811e-04	9.3654287e-04	4.6814370e-04
341	9.3394239e-04	9.3310757e-04	4.6677765e-04
342	9.3024393e-04	9.3107874e-04	4.6541161e-04
343	9.2847820e-04	9.2764338e-04	4.6404559e-04
344	9.2485570e-04	9.2561461e-04	4.6267954e-04
345	9.2308997e-04	9.2248281e-04	4.6131350e-04
346	9.1954332e-04	9.2015043e-04	4.5994748e-04
347	9.1777759e-04	9.1701868e-04	4.5865733e-04
348	9.1423094e-04	9.1498985e-04	4.5736716e-04
349	9.1254112e-04	9.1185811e-04	4.5607702e-04
350	9.0899447e-04	9.0967747e-04	4.5478687e-04
351	9.0730464e-04	9.0654573e-04	4.5349673e-04
352	9.0383389e-04	9.0466865e-04	4.5220659e-04
353	9.0214406e-04	9.0123335e-04	4.5091644e-04
354	8.9874916e-04	8.9965988e-04	4.4962630e-04
355	8.9705933e-04	8.9622452e-04	4.4833616e-04
356	8.9374039e-04	8.9449930e-04	4.4704601e-04
357	8.9197466e-04	8.9136750e-04	4.4575584e-04
358	8.8880747e-04	8.8933867e-04	4.4454160e-04
359	8.8696583e-04	8.8651048e-04	4.4332733e-04
360	8.8387454e-04	8.8432990e-04	4.4211309e-04
361	8.8203291e-04	8.8150171e-04	4.4089882e-04
362	8.7901752e-04	8.7962463e-04	4.3968458e-04
363	8.7717589e-04	8.7649288e-04	4.3847031e-04
364	8.7416050e-04	8.7491941e-04	4.3725607e-04
365	8.7239477e-04	8.7178766e-04	4.3604180e-04
366	8.6937938e-04	8.7006239e-04	4.3482755e-04
367	8.6761365e-04	8.6693064e-04	4.3361328e-04
368	8.6467410e-04	8.6535711e-04	4.3239904e-04
369	8.6290837e-04	8.6222537e-04	4.3126068e-04
370	8.6004479e-04	8.6065190e-04	4.3012231e-04
371	8.5820316e-04	8.5752015e-04	4.2898394e-04
372	8.5541542e-04	8.5609843e-04	4.2784557e-04
373	8.5364969e-04	8.5296668e-04	4.2670721e-04
374	8.5078605e-04	8.5154496e-04	4.2556884e-04
375	8.4909622e-04	8.4841321e-04	4.2443047e-04
376	8.4630848e-04	8.4699155e-04	4.2329211e-04
377	8.4454275e-04	8.4385974e-04	4.2215377e-04
378	8.4183092e-04	8.4258983e-04	4.2101540e-04
379	8.4014109e-04	8.3945808e-04	4.1987703e-04
380	8.3735335e-04	8.3803636e-04	4.1873867e-04
381	8.3573943e-04	8.3520816e-04	4.1767617e-04
382	8.3295169e-04	8.3348295e-04	4.1661371e-04
383	8.3141361e-04	8.3095831e-04	4.1555124e-04
384	8.2862593e-04	8.2908123e-04	4.1448875e-04
385	8.2708785e-04	8.2655658e-04	4.1342629e-04
386	8.2430011e-04	8.2483137e-04	4.1236382e-04
387	8.2283793e-04	8.2230673e-04	4.1130136e-04
388	8.2005019e-04	8.2058145e-04	4.1023886e-04
389	8.1858807e-04	8.1805681e-04	4.0917640e-04
390	8.1587624e-04	8.1633154e-04	4.0811393e-04
391	8.1441406e-04	8.1380690e-04	4.0705144e-04
392	8.1170222e-04	8.1223343e-04	4.0598898e-04
393	8.1024005e-04	8.0970878e-04	4.0492651e-04
394	8.0760411e-04	8.0813532e-04	4.0386402e-04
395	8.0614194e-04	8.0561067e-04	4.0287746e-04
396	8.0350600e-04	8.0403720e-04	4.0189087e-04
397	8.0211973e-04	8.0151256e-04	4.0090428e-04
398	7.9940789e-04	8.0009090e-04	3.9991768e-04
399	7.9809746e-04	7.9756626e-04	3.9893112e-04
400	7.9546153e-04	7.9599279e-04	3.9794453e-04
401	7.9407525e-04	7.9346815e-04	3.9695794e-04
402	7.9151522e-04	7.9219823e-04	3.9597135e-04
403	7.9012895e-04	7.8937004e-04	3.9498479e-04
404	7.8764476e-04	7.8840367e-04	3.9399820e-04
405	7.8618259e-04	7.8557548e-04	3.9301161e-04
406	7.8377430e-04	7.8445737e-04	3.9202502e-04
407	7.8231219e-04	7.8162912e-04	3.9103845e-04
408	7.7997980e-04	7.8066281e-04	3.9005186e-04
409	7.7844172e-04	7.7783462e-04	3.8906527e-04
410	7.7618525e-04	7.7686826e-04	3.8807871e-04
411	7.7464717e-04	7.7404006e-04	3.8716799e-04
412	7.7239069e-04	7.7307370e-04	3.8625731e-04
413	7.7092851e-04	7.7024550e-04	3.8534662e-04
414	7.6867203e-04	7.6927914e-04	3.8443593e-04
415	7.6720986e-04	7.6645095e-04	3.8352524e-04
416	7.6495338e-04	7.6578814e-04	3.8261455e-04
417	7.6356711e-04	7.6265639e-04	3.8170387e-04
418	7.6123473e-04	7.6214538e-04	3.8079315e-04
419	7.5992430e-04	7.5901364e-04	3.7988246e-04
420	7.5766782e-04	7.5850263e-04	3.7897177e-04
421	7.5628154e-04	7.5537089e-04	3.7806109e-04
422	7.5410097e-04	7.5501163e-04	3.7715040e-04
423	7.5271470e-04	7.5187988e-04	3.7623971e-04
424	7.5053406e-04	7.5136888e-04	3.7532902e-04
425	7.4914779e-04	7.4823713e-04	3.7441833e-04
426	7.4704306e-04	7.4787787e-04	3.7350762e-04
427	7.4558094e-04	7.4474612e-04	3.7259693e-04
428	7.4355211e-04	7.4438693e-04	3.7176214e-04
429	7.4216584e-04	7.4125512e-04	3.7092733e-04
430	7.4006111e-04	7.4104773e-04	3.7009254e-04
431	7.3875074e-04	7.3761237e-04	3.6925773e-04
432	7.3664600e-04	7.3770847e-04	3.6842295e-04
433	7.3533563e-04	7.3427317e-04	3.6758813e-04
434	7.3323090e-04	7.3421752e-04	3.6675332e-04
435	7.3192053e-04	7.3108572e-04	3.6591853e-04
436	7.2989170e-04	7.3072652e-04	3.6508372e-04
437	7.2858133e-04	7.2759477e-04	3.6424893e-04
438	7.2655251e-04	7.2753913e-04	3.6341412e-04
439	7.2524213e-04	7.2440732e-04	3.6257933e-04
440	7.2328921e-04	7.2404812e-04	3.6174452e-04
441	7.2190294e-04	7.2121993e-04	3.6090973e-04
442	7.2002591e-04	7.2070892e-04	3.6007492e-04
443	7.1863964e-04	7.1788073e-04	3.5924013e-04
444	7.1683846e-04	7.1752147e-04	3.5840532e-04
445	7.1537629e-04	7.1469328e-04	3.5757053e-04
446	7.1365107e-04	7.1433408e-04	3.5673572e-04
447	7.1211299e-04	7.1150588e-04	3.5590091e-04
448	7.1046362e-04	7.1114663e-04	3.5514202e-04
449	7.0900144e-04	7.0831843e-04	3.5438311e-04
450	7.0727622e-04	7.0795923e-04	3.5362420e-04
451	7.0588995e-04	7.0513104e-04	3.5286529e-04
452	7.0408877e-04	7.0492359e-04	3.5210638e-04
453	7.0277840e-04	7.0209539e-04	3.5134747e-04
454	7.0097728e-04	7.0173619e-04	3.5058855e-04
455	6.9974276e-04	6.9890794e-04	3.4982964e-04
456	6.9786573e-04	6.9870055e-04	3.4907073e-04
457	6.9670711e-04	6.9587230e-04	3.4831182e-04
458	6.9483009e-04	6.9566490e-04	3.4755291e-04
459	6.9367146e-04	6.9283671e-04	3.4679400e-04
460	6.9179444e-04	6.9262926e-04	3.4603509e-04
461	6.9063582e-04	6.8980106e-04	3.4527617e-04
462	6.8883470e-04	6.8959361e-04	3.4451726e-04
463	6.8767607e-04	6.8676542e-04	3.4375835e-04
464	6.8579905e-04	6.8670977e-04	3.4299944e-04
465	6.8471633e-04	6.8388152e-04	3.4224053e-04
466	6.8291521e-04	6.8367412e-04	3.4148162e-04
467	6.8175659e-04	6.8114948e-04	3.4072273e-04
468	6.8003131e-04	6.8063848e-04	3.3996382e-04
469	6.7879685e-04	6.7811384e-04	3.3920491e-04
470	6.7714747e-04	6.7790638e-04	3.3844600e-04
471	6.7591300e-04	6.7507819e-04	3.3776296e-04
472	6.7426363e-04	6.7517429e-04	3.3707995e-04
473	6.7310501e-04	6.7204254e-04	3.3639694e-04
474	6.7137979e-04	6.7244226e-04	3.3571391e-04
475	6.7029707e-04	6.6931045e-04	3.3503090e-04
476	6.6857180e-04	6.6955836e-04	3.3434789e-04
477	6.6748908e-04	6.6642661e-04	3.3366485e-04
478	6.6576386e-04	6.6682632e-04	3.3298184e-04
479	6.6468114e-04	6.6369452e-04	3.3229883e-04
480	6.6295586e-04	6.6394242e-04	3.3161580e-04
481	6.6194905e-04	6.6111423e-04	3.3093279e-04
482	6.6022377e-04	6.6105858e-04	3.3024975e-04
